# FIX-VII-GATE candidate 0, p=199: degree-34 G-equivariant tuple
# (1,6)-profile along the arrangement AND vanishing on the Hessian curve C_20
# format: <component 0..4> <e0 e1 e2 e3 e4> <coefficient>
0 32 1 1 0 0 137
0 31 0 1 0 2 98
0 30 2 2 0 0 148
0 30 2 0 1 1 124
0 30 0 3 1 0 91
0 30 0 1 2 1 156
0 29 2 0 3 0 24
0 29 1 2 0 2 198
0 29 1 0 1 3 38
0 29 0 1 4 0 129
0 28 5 0 0 1 63
0 28 3 3 0 0 161
0 28 3 1 1 1 165
0 28 1 4 1 0 74
0 28 1 2 2 1 188
0 28 1 0 3 2 183
0 28 0 2 0 4 103
0 28 0 0 1 5 31
0 27 5 0 2 0 195
0 27 4 0 0 3 55
0 27 3 1 3 0 30
0 27 2 1 1 3 40
0 27 1 2 4 0 74
0 27 1 0 5 1 140
0 27 0 6 0 1 7
0 27 0 4 1 2 35
0 27 0 2 2 3 7
0 27 0 0 3 4 83
0 26 6 1 0 1 19
0 26 4 4 0 0 47
0 26 4 2 1 1 58
0 26 4 0 2 2 147
0 26 3 0 0 5 95
0 26 2 5 1 0 198
0 26 2 3 2 1 179
0 26 2 1 3 2 139
0 26 1 3 0 4 75
0 26 1 1 1 5 9
0 26 1 0 7 0 3
0 26 0 6 2 0 83
0 26 0 4 3 1 129
0 26 0 2 4 2 11
0 26 0 0 5 3 83
0 25 8 0 1 0 101
0 25 6 1 2 0 145
0 25 5 1 0 3 75
0 25 4 2 3 0 87
0 25 4 0 4 1 2
0 25 3 4 0 2 23
0 25 3 2 1 3 77
0 25 3 0 2 4 143
0 25 2 3 4 0 80
0 25 2 1 5 1 41
0 25 2 0 0 7 5
0 25 1 7 0 1 148
0 25 1 5 1 2 13
0 25 1 3 2 3 156
0 25 1 1 3 4 198
0 25 0 4 5 0 66
0 25 0 3 0 6 141
0 25 0 2 6 1 102
0 25 0 1 1 7 87
0 25 0 0 7 2 47
0 24 7 2 0 1 35
0 24 7 0 1 2 26
